user_id,book_id,rating
10090,290,4
40475,87,5
40461,800,2
40474,3618,3
18416,7954,3
5182,617,3
5182,106,4
4122,5108,4
40476,106,3
40476,208,3
40476,6287,2
40476,1097,2
40476,144,5
40476,4527,5
40476,513,3
21841,383,4
39284,754,5
40476,81,3
40476,1115,3
40454,114,5
40474,15,4
5727,617,4
36608,81,4
36608,2255,4
36608,7227,4
39939,15,5
30826,7207,4
40480,6879,3
40480,6559,4
15244,3561,4
8978,81,5
36608,5108,4
36608,114,2
36608,82,4
36608,1487,4
36608,2144,4
35156,617,4
36608,329,4
29952,15,4
40482,495,5
19580,81,5
40483,199,5
40483,2885,5
15865,916,3
1322,6687,3
1322,4704,4
10267,690,5
40485,87,4
40485,106,5
40485,1494,4
40485,1856,4
40485,290,5
40485,605,3
40485,238,4
40485,604,2
40485,956,4
5393,372,1
5393,238,1
19319,238,3
19,15,3
40488,2144,4
16748,2702,4
40489,40,3
8112,2804,4
40488,828,5
557,15,3
23765,1097,3
23765,513,5
2822,495,4
949,574,5
949,2948,5
22888,874,5
20315,190,4
6709,943,4
7640,870,4
4881,208,5
3070,144,4
30235,383,4
40493,221,4
30235,2579,3
12005,3261,3
12005,1234,5
6829,190,3
12005,617,4
40494,290,4
40492,236,5
24269,4197,5
40497,9968,3
40497,15,4
33639,745,5
18692,40,2
32237,2948,5
17671,2680,1
15562,754,3
15562,5772,3
8105,2804,4
24878,87,5
9177,4412,4
37528,1512,3
3140,775,4
15291,9187,3
36275,144,4
8997,2248,4
8997,916,3
40452,943,4
36769,2885,3
36769,87,4
40501,15,4
36769,114,5
40501,1815,3
29805,2173,4
40501,40,3
22787,82,4
22787,190,4
40452,870,4
22787,144,4
18433,617,4
31032,82,3
7382,8528,3
18692,221,1
18692,128,4
40452,495,2
40452,690,2
13872,144,4
26794,15,1
25692,916,1
39328,114,4
21757,317,4
25389,190,4
25389,4274,4
25389,2948,4
25389,1083,2
40502,495,3
11888,7954,3
18554,5603,4
3009,190,5
36141,190,4
461,617,5
40080,40,3
23263,2042,3
11237,870,4
36966,81,4
31548,2248,3
16755,2804,5
4726,317,5
9227,290,3
196,144,4
196,40,3
196,256,3
40510,574,4
40510,2320,3
40510,8069,4
40510,8581,4
14632,787,4
14632,6588,4
13714,7302,5
25928,238,3
25928,617,4
25928,179,5
25928,994,3
25928,221,5
25928,208,3
40484,7709,5
22330,317,4
22330,87,5
22330,4932,5
22330,7615,5
27609,610,5
40514,15,3
20192,1006,2
22819,745,3
40516,828,2
40516,1370,1
40516,7189,2
40516,5787,1
12277,1162,3
20256,221,4
20256,1897,3
20256,3831,3
29449,3356,5
2253,190,4
15368,513,5
15368,7630,4
38855,317,3
38855,82,3
38855,495,3
30285,7103,4
40173,4412,5
32337,1487,4
40518,605,5
40518,3261,2
40518,1579,5
40520,9367,4
40520,144,4
40520,82,4
11880,317,4
28632,144,5
36009,15,3
36009,82,4
40522,199,4
1419,366,4
972,617,4
40523,5682,4
24415,775,4
40525,6337,4
40528,15,1
40528,604,3
11891,7227,3
40529,15,5
40529,800,5
40530,4759,4
40530,2777,4
40530,199,4
40530,2885,5
40530,4848,5
40530,15,5
40530,916,3
40530,5703,4
40530,710,3
40530,574,3
40530,317,3
40530,737,5
40530,5794,5
40530,256,4
40530,1068,5
40530,4527,3
40530,2288,4
40530,4691,5
40530,2255,4
40530,3588,5
40530,2063,5
40530,6921,4
8677,1097,2
40531,15,5
40531,144,3
40531,800,5
40531,5658,4
2553,290,5
40531,221,5
40531,6939,5
40531,238,4
38767,290,4
40524,15,5
25624,4412,3
2553,5698,3
4672,2173,5
22789,2777,4
21042,617,3
3634,4189,3
39859,1083,4
39859,15,5
39859,82,5
29717,3751,3
40535,15,4
40385,2650,4
26962,1487,4
27055,6285,3
16748,8901,4
40537,7746,4
22710,617,3
12584,106,4
38122,775,5
40174,5051,3
503,4412,5
40538,2186,4
40538,916,5
40538,1083,4
40538,5349,4
40538,383,4
40538,4171,4
40538,1068,4
40538,2288,5
40538,3568,3
37820,372,3
3726,2173,3
28540,190,3
40540,15,5
40540,513,3
40540,179,4
40540,40,3
40540,221,4
40540,1234,5
40540,317,3
40540,878,3
40540,329,4
40540,199,4
915,15,5
11574,5593,3
11574,114,4
4403,7856,3
40103,943,4
39446,82,3
13149,8845,2
38168,1815,3
17366,2108,5
29005,15,4
40049,179,4
40484,4956,3
40484,6559,2
31148,1494,4
31148,2925,3
25576,106,5
25576,144,5
25576,179,5
25576,87,5
25576,128,4
25576,199,5
25576,15,5
25576,513,5
25576,787,5
25576,605,4
181,5787,4
2362,290,3
38729,82,4
5507,1856,2
7225,1672,3
11308,238,4
25770,372,5
25770,2579,5
36775,2173,3
40144,7592,4
31009,114,5
10588,617,4
16032,604,2
4760,4725,3
40548,144,5
40548,208,3
40548,87,4
40548,40,2
40548,956,1
40548,81,5
40548,190,5
40548,199,5
40548,256,1
40548,1615,2
27133,6348,5
40550,6559,4
40550,6879,3
1656,4037,4
31704,2804,4
12142,2680,5
19214,745,2
40551,81,4
40551,1978,3
40551,754,4
40551,4932,4
40551,87,5
40551,208,5
40551,2451,5
40551,82,5
40551,106,5
40551,40,5
40551,236,5
40551,256,5
40551,1672,5
13004,6856,4
31918,4072,5
40549,4171,5
19218,8333,4
38364,190,2
5026,617,4
23228,617,5
1768,916,3
26661,208,4
26661,82,4
26661,144,5
26661,1408,4
26661,179,4
26661,1978,3
20215,190,5
20215,874,5
17841,208,4
40553,2010,3
1831,2777,5
26226,9436,3
40288,87,5
4251,3315,3
40561,144,5
40561,82,3
40561,128,4
40561,40,4
40561,190,5
40433,1408,3
40433,1115,3
40433,128,4
32127,3893,5
28597,2925,3
40564,1162,3
40564,7186,5
40564,8845,4
40564,1494,4
40564,87,5
40564,1309,3
40564,3564,2
40565,1778,3
19961,874,5
21276,1031,3
40567,179,5
40567,221,4
40567,190,2
40567,372,4
40567,344,4
40567,787,4
40567,1515,3
40567,874,4
40566,87,5
40566,179,5
40566,236,5
33384,179,3
33384,221,3
40570,15,4
33384,1487,4
38473,9100,4
38473,236,5
38473,15,4
40569,40,4
34932,4412,4
33615,3307,4
40571,329,5
40571,199,2
33615,15,3
28788,617,4
40557,2386,4
33615,1404,4
33615,3572,3
33615,5138,3
40557,256,3
40557,199,4
40557,1021,5
40557,2742,3
40573,106,3
40573,82,4
40557,4759,4
40573,87,5
40573,7297,4
40573,956,4
40573,1031,5
40574,40,5
40574,7189,5
26868,2305,4
40510,9439,3
10762,2742,3
39859,2010,4
10613,15,5
40579,87,3
20978,2702,3
40510,3261,5
39432,317,4
40580,2108,5
40580,6824,5
40580,15,5
40580,366,5
40580,5336,5
40580,2790,5
40580,82,5
40580,690,5
40580,317,5
40580,87,5
28087,2248,3
38473,1515,4
36122,513,5
11690,6764,5
10970,495,2
40585,82,4
9849,943,3
9849,372,4
9849,344,4
26843,470,3
12277,605,3
40560,916,5
40560,1515,4
40560,470,4
22528,5682,3
20599,617,4
15222,208,4
30371,874,4
33614,1035,4
33614,1333,4
5772,82,5
40588,1487,4
7282,617,4
32086,1007,3
26033,221,3
26033,179,3
26033,40,3
26033,256,4
6208,2173,4
22603,470,4
29084,2349,4
40506,114,3
40590,994,5
40591,787,3
40591,2320,3
40590,513,5
40590,800,5
40591,7186,5
40590,6348,4
40590,1927,4
40590,1656,5
19757,15,5
19757,513,4
29195,787,4
21923,470,3
12464,1978,5
40592,199,5
13867,470,5
40592,15,5
40592,81,5
35353,617,4
26600,179,3
5062,754,3
38480,15,3
38480,82,2
22477,3119,3
22477,190,3
18433,4072,3
18433,874,3
40596,956,4
11851,4137,4
38500,40,5
39730,8537,4
19294,208,4
19294,81,5
19294,190,4
19294,290,3
19294,106,3
19294,5603,2
19294,144,5
19294,199,3
15737,828,4
40597,15,5
40385,470,4
33586,190,5
28526,128,4
33586,5703,3
40598,87,4
40598,3349,2
40598,15,3
40598,1656,3
39193,15,3
40601,106,3
18081,617,4
21877,190,4
2134,3315,3
39851,256,2
40281,1595,4
9583,7356,3
14756,2349,4
14756,2173,2
14756,4879,3
14756,3356,4
21371,2910,4
12740,470,5
40604,5882,5
40604,106,3
24058,617,3
39328,3893,4
40607,765,5
27868,6285,3
12038,617,4
27054,3315,5
40607,344,2
40607,943,2
40607,956,5
40602,317,4
40602,8974,2
7654,329,4
6689,5527,5
21662,144,4
18597,9367,5
32486,40,3
23845,144,5
23845,40,3
23845,329,5
27922,470,3
27922,617,4
23845,6348,5
23845,15,5
23845,513,5
12277,290,4
27680,470,5
5573,874,5
25834,470,3
36380,4346,4
40604,2010,3
23816,745,4
10575,4545,5
24413,617,3
5268,3315,4
5268,4037,3
22421,6057,5
40613,208,4
5772,81,5
5772,2288,5
27256,470,4
35507,2910,4
31729,4879,4
22484,2173,4
40615,256,2
14258,8901,3
22149,470,5
40568,15,3
946,617,2
40244,144,5
24403,7356,3
13999,994,5
40573,236,4
40573,994,3
40551,3675,4
10157,179,2
40620,329,4
10157,114,3
40620,87,4
10157,765,3
3234,5603,2
23285,6856,4
40624,1097,5
26397,617,3
40624,87,3
1108,617,4
13509,1102,3
40625,290,4
40625,9100,5
40625,190,2
40625,916,1
40625,317,1
40625,329,4
40625,1839,4
40625,256,1
40112,1815,5
40112,6644,4
22074,3315,5
40626,366,5
40626,870,5
733,372,3
40615,15,3
40615,8524,4
40615,1487,4
14915,470,5
40284,1978,3
16106,8964,4
4416,3315,4
12236,87,3
178,4545,3
40630,106,3
40630,290,5
40630,383,3
24596,236,4
24596,2305,4
12794,2579,3
39996,1815,3
729,617,2
33444,4399,2
26843,617,5
26661,81,4
26661,128,4
26661,1006,3
26661,256,4
26661,199,4
26661,236,5
26661,754,3
26661,4527,5
26661,15,4
40635,208,4
40635,128,4
40635,956,5
40635,1494,5
40635,878,5
11879,15,2
40635,605,3
11879,956,4
25823,81,5
25823,2363,4
40635,329,4
25823,199,3
6124,2247,4
11879,179,3
6124,2229,3
6124,3564,3
37305,2042,4
25823,40,4
25823,179,4
29784,710,3
8807,2742,3
25823,4848,4
40419,1691,3
1382,1404,4
5812,2250,3
23817,3315,3
21500,3315,5
39546,3985,5
39546,7257,5
18730,2144,4
37470,7949,2
14186,190,5
39598,5089,5
36981,256,4
39598,916,5
40402,1512,5
40640,2255,3
40640,6879,3
40640,190,3
520,4189,3
40074,15,5
40632,8355,3
54,236,3
40601,745,3
40642,787,4
24298,8355,3
28071,470,4
39297,383,3
3050,208,4
4475,3315,4
30548,290,3
34566,383,2
20292,1162,4
20292,2063,5
40646,106,5
40646,290,5
40646,208,5
40646,82,4
40646,179,4
40646,1068,5
40646,1978,4
40646,2288,4
40646,81,5
40646,7339,4
40646,6021,5
40646,40,4
40646,3751,5
40646,317,4
11998,775,3
11998,604,3
1838,617,4
40647,366,4
40647,144,5
40647,82,4
40647,1927,4
40647,870,3
40647,128,4
40647,3751,1
40647,3307,4
40647,236,5
40647,6746,2
40037,3349,3
40648,15,3
40639,114,3
40649,81,5
40649,2386,5
40649,2451,4
40649,179,5
40649,737,3
32492,8847,3
40649,495,2
40649,15,5
40649,1083,3
40649,754,4
22925,190,4
40646,15,3
15144,106,3
31404,128,2
10892,144,4
7839,7557,4
30285,1309,5
30169,7770,3
25314,15,4
10671,9250,4
40642,3261,4
27055,1515,3
22074,470,5
40644,1097,3
18276,290,4
5857,4704,4
29717,605,5
33474,617,5
27563,1494,4
40650,87,2
14756,3261,3
40650,372,4
40650,344,4
31596,2702,3
40650,495,5
40651,15,3
8424,190,2
40491,238,5
18752,2680,3
35367,190,1
4915,7356,4
6709,290,2
29441,236,4
4672,610,5
38130,317,5
40652,895,4
40652,344,5
40652,372,4
40652,1102,5
38130,179,5
40652,3568,4
40652,943,5
40652,3618,4
40652,4137,4
40652,787,2
40652,3561,5
38130,765,5
38130,800,5
38130,221,5
38130,1691,5
38130,2680,5
38130,1234,5
37216,236,4
38130,2144,5
38130,6348,5
40653,1656,4
38130,5089,5
38130,878,5
40653,15,5
37014,745,4
30426,114,4
40638,114,4
37528,7709,3
40655,15,4
40638,5798,4
15518,2804,5
38963,199,5
38963,5089,5
3853,470,4
16955,3561,4
40631,1691,4
40631,765,4
32031,3751,4
40663,2451,2
40663,15,3
40664,6631,4
4189,8053,4
38833,15,3
40217,6631,5
40664,40,4
40664,208,4
38833,114,3
40217,2702,4
40664,87,4
39743,617,4
40664,15,4
40660,9084,4
39844,114,4
39844,40,3
40664,1021,5
3515,1370,3
6263,617,2
31404,40,4
8800,2173,4
36090,3315,3
40611,208,4
40611,82,4
40611,1021,4
40611,916,4
40611,238,4
40611,372,4
40611,344,3
40611,8581,4
32606,15,3
32606,87,4
30371,4039,3
12277,106,3
40666,1778,4
40666,745,5
40666,317,4
40666,604,3
40666,3419,4
40666,236,4
40671,81,5
40670,87,5
40671,179,5
40671,87,5
40671,895,5
40671,745,5
40671,874,4
40671,7207,3
40671,372,3
40671,2720,3
40671,208,4
40671,128,4
40671,2702,4
40671,256,3
40671,1515,1
40671,737,4
40666,2063,4
5788,15,5
5788,317,5
5788,1672,4
20226,610,3
36966,775,3
40673,3419,4
3800,208,3
23637,754,5
25591,5711,4
38921,40,3
38921,2910,2
38921,878,3
38921,4968,3
40674,775,4
40674,366,2
40674,1035,5
40674,2305,4
40674,5603,3
40674,765,5
40674,1404,3
40674,870,3
40674,1333,4
40674,659,4
40674,3488,5
40674,6764,3
40674,2680,4
40674,221,3
40674,1006,4
40674,2948,3
40674,128,4
25538,4099,3
25538,106,2
40677,199,4
36023,106,4
6726,2804,5
40513,2108,4
40680,87,3
40513,1031,5
40513,745,4
6613,6631,3
6613,81,3
40683,15,4
40685,15,3
40685,513,4
40683,366,5
40686,2108,2
40686,775,2
40686,7189,4
40686,3734,3
40686,1778,3
40686,5053,3
40683,5336,5
40686,15,5
40686,5787,3
14698,221,4
31871,6631,2
29780,1162,3
29780,4956,2
40690,221,5
40690,6939,2
36490,15,3
36490,87,5
36490,81,5
36490,238,3
19783,15,4
611,236,3
17869,916,4
25340,87,4
16360,15,4
16360,179,3
7446,617,4
37170,256,3
37170,221,4
16360,765,4
16360,2247,4
23872,15,5
23872,81,5
37170,2925,5
37170,787,5
37170,710,4
31130,9250,5
37170,3618,5
11590,1613,4
10845,775,4
20295,828,4
37300,15,4
14756,317,2
29202,2579,4
11949,754,3
12063,2288,5
40696,329,4
21642,994,5
21642,4949,5
40691,221,4
40691,1234,5
40691,1515,4
39399,114,4
40697,870,3
40697,3675,5
40697,1691,4
22862,81,4
39938,3315,4
25982,2804,4
24910,617,2
3226,3315,4
3515,874,4
14133,470,5
40699,7131,5
40699,221,5
40699,81,5
40699,179,4
40699,144,5
40699,106,5
40699,15,5
27215,8926,4
12146,2263,4
37083,2144,4
38480,128,3
40699,895,5
40699,2742,5
40699,1115,4
13554,495,5
2316,3315,3
5632,208,2
35903,15,3
35903,1404,3
35903,2948,2
35903,190,5
35903,236,5
35903,2649,4
39706,7103,4
38117,208,5
38117,256,4
38117,737,5
38117,87,5
38117,690,3
21246,290,4
9399,190,2
4102,2702,4
24576,3315,3
4949,9250,4
38512,4189,3
12736,3675,4
40578,765,4
40703,40,3
40703,256,2
40703,383,5
40703,895,3
17839,7273,4
40704,15,4
5207,82,4
5207,87,5
40704,513,4
40704,800,4
5207,40,3
5207,236,4
5207,256,3
5207,179,4
5207,290,3
5207,916,4
5207,199,3
5207,238,3
5207,190,3
5207,372,4
5207,344,4
5207,2885,3
5207,366,3
29202,7746,4
5207,787,3
5207,765,3
5207,604,3
5207,495,4
5207,828,4
5207,2250,3
5207,605,3
5207,994,4
5207,2252,3
5207,3966,3
5207,1656,3
5207,3618,3
40704,2186,4
40704,1333,4
40704,4153,3
40704,5336,3
40704,8964,3
40704,2175,2
40704,2680,3
5207,943,4
40703,659,4
40703,114,5
20013,470,5
27204,114,4
26042,7227,4
18141,7259,4
18141,106,4
28661,874,3
4231,710,3
39398,221,5
39398,1897,4
3541,2742,4
40709,5493,3
40190,2305,4
31091,40,3
10005,2263,3
40715,15,4
12229,1162,3
40715,574,5
40586,1487,4
40717,2248,5
40717,2349,5
40717,1006,5
40717,1408,4
40717,690,3
24997,106,4
34327,1815,5
33521,1778,5
33521,5053,5
21563,290,3
40717,2784,3
40717,8182,5
18554,610,4
40708,81,5
40708,87,5
40708,144,4
5998,81,5
40708,1068,4
40693,870,4
40065,344,4
40722,15,3
40703,87,5
13745,2173,3
40703,82,5
40703,236,4
40703,317,5
40703,144,5
4898,2804,4
432,383,2
18480,874,4
37593,87,5
40725,1021,3
38349,15,2
28194,9690,4
15435,2804,5
17928,208,5
17928,144,5
40703,15,5
40703,4527,5
40703,2363,5
40703,4171,5
27505,40,5
27505,2233,4
27505,81,5
40708,40,5
39903,916,4
40031,3315,5
40708,383,4
40731,2144,5
20146,513,5
20146,87,3
631,617,4
18764,144,4
33883,106,4
40736,81,5
40736,87,5
40736,236,5
40736,256,5
40736,1515,5
26512,9291,4
40739,40,5
40739,710,5
34317,470,3
40735,787,3
40735,994,4
20551,1031,4
39916,828,5
7839,5772,4
14521,9250,3
18126,290,4
40708,1083,4
40708,238,4
40708,754,3
40708,199,5
40708,4137,4
40708,1102,5
40735,9100,4
37261,40,3
23351,290,4
40114,3315,3
40703,754,3
14756,916,1
20315,317,4
20315,6057,4
20315,1021,4
40743,199,4
27668,1839,3
27668,383,2
39395,754,4
12979,2042,4
39395,3315,3
14065,874,4
29512,5119,3
40714,4174,5
20283,106,4
40747,179,5
1940,5051,3
40747,994,5
40747,5658,5
40747,1978,5
5536,2250,3
26816,15,3
15205,1512,3
40752,15,3
40752,40,5
40752,710,3
40752,329,5
40752,4545,3
39836,828,2
5503,290,3
36858,1234,4
36858,40,5
32796,470,3
36858,8524,5
36858,2042,5
36858,745,1
36858,15,4
28652,6879,5
40721,144,5
40721,179,3
40721,15,5
40721,40,1
40721,256,1
40721,238,5
40755,81,4
40755,40,4
40755,317,4
40721,1102,5
40755,15,5
40721,1097,4
7140,144,4
40721,329,5
1976,874,5
40721,82,3
31703,2720,3
31703,236,4
31703,329,3
18271,617,3
18271,2804,5
40721,199,4
15225,40,4
15225,617,3
36125,144,5
30158,190,2
40721,236,4
19753,81,5
1791,290,3
6485,3315,5
14407,2042,4
32909,15,4
32909,87,3
32909,114,3
28632,1006,3
15344,2173,3
37023,7186,4
37023,8845,4
4734,1408,3
36186,5882,4
4039,40,3
24164,2349,5
24164,1006,4
24164,1408,5
40760,106,4
40767,82,5
40767,236,5
5918,6287,3
21759,775,3
21759,3831,4
21759,1897,4
21759,710,3
21759,604,3
21759,317,3
21759,617,3
21759,2252,3
21759,4994,3
21759,5527,3
21759,4848,3
21759,800,3
26330,7356,5
20452,208,4
10745,106,2
22817,9250,4
40769,40,3
40769,81,5
40769,199,4
8955,9250,5
24700,3985,5
24700,9436,4
24700,106,5
29449,2804,5
34351,179,5
34351,2252,3
40770,199,3
13987,366,3
13987,144,4
28765,878,3
916,617,4
22008,3315,4
29884,2649,2
22494,828,5
38911,8524,3
39737,4072,3
14691,6285,4
40773,40,2
40773,329,4
40773,256,4
40773,208,4
40773,82,4
22017,329,4
11204,1512,5
15445,290,3
4969,2173,3
36123,9250,3
40761,144,5
39653,40,3
39653,256,3
39653,895,4
40761,6285,5
40761,40,4
40761,513,5
39653,737,4
40761,256,4
39653,7131,2
39653,329,4
39653,5772,3
14305,994,5
34177,765,4
34177,128,2
34177,317,2
3062,290,3
7531,8537,3
40776,81,4
40776,40,5
40776,87,3
40776,710,5
40776,574,4
40776,383,5
40776,199,5
40776,8528,5
40776,221,5
16647,1068,4
40778,2250,2
40778,2584,4
4057,2173,4
3388,1007,4
40780,15,3
40780,87,1
40780,765,5
40687,1234,5
40687,114,3
15208,1656,5
15208,2175,5
15208,2790,5
15208,366,5
15208,870,5
15208,3572,5
15208,1333,5
21462,190,4
15208,956,5
40095,144,4
9813,8346,4
33305,710,5
40190,221,2
33610,5603,3
40769,87,5
40769,15,5
40769,114,4
40769,221,4
40769,317,5
40769,383,4
8500,2305,4
39242,828,5
40774,1234,4
40774,15,4
17714,106,5
40787,82,3
40787,236,3
40787,574,3
40787,199,3
20960,6764,3
39061,106,4
39061,114,5
39061,317,5
39061,1494,3
39061,3618,2
39061,690,4
39061,15,3
39061,765,4
40789,238,4
40789,604,4
12277,344,5
40791,15,5
31644,874,5
25344,190,3
40727,15,4
6739,8926,5
31919,8147,3
12277,3261,3
33926,6824,4
39134,236,5
32933,617,3
15350,617,4
27973,5698,4
6724,3315,5
26335,470,5
25084,2579,5
6897,3488,5
6897,2680,5
15159,470,4
30808,2186,4
29285,828,4
40796,7849,4
40796,114,4
40796,221,3
40796,604,3
40796,2248,4
27594,329,4
39533,2250,3
40797,2108,5
40797,775,5
40797,2320,5
40798,366,2
40798,236,1
40798,256,1
17601,7356,3
34934,470,4
15116,470,4
36708,40,1
11880,4153,4
27809,943,3
5410,775,5
9578,4725,3
39703,87,5
39703,82,5
39703,317,5
39703,1234,4
39703,765,5
37274,40,3
39703,1031,5
39703,800,5
40231,81,5
5773,144,4
10177,1839,3
4501,3315,5
35460,754,5
29857,87,4
6731,4072,3
3792,8613,4
21621,221,4
21621,1897,4
21621,3831,4
12708,2777,3
39450,994,4
26799,470,3
20589,2010,5
16808,1927,4
980,754,5
1132,574,5
1132,4994,2
980,1102,4
4558,144,4
2876,190,4
40810,2305,4
40810,87,4
40810,1333,2
40810,2386,4
3244,1494,4
3244,2173,4
29891,2229,4
40765,15,4
40815,15,4
40815,82,4
40815,87,5
40815,2948,3
40815,574,5
40815,745,3
40816,5493,5
40809,1097,4
4760,290,4
4760,106,3
24415,6291,5
16257,208,2
40817,15,4
40817,106,3
40817,1162,3
40817,800,4
40817,208,4
40817,179,3
40817,317,5
40817,40,3
40817,8581,4
40817,604,3
40817,1234,3
40817,2229,2
40817,7592,5
40817,199,3
6367,828,4
6367,2451,5
32008,470,5
8880,1512,5
38993,81,5
40820,15,4
40820,800,3
40820,82,4
40820,179,4
40820,87,5
40820,2451,4
40820,1404,3
38087,2680,3
34578,5658,4
34578,8053,4
34578,1656,4
34578,994,4
38087,2584,4
30057,81,4
13714,81,4
40827,15,4
40827,800,4
40827,8537,4
5780,470,3
40828,15,3
40828,87,5
40828,2451,5
40828,2386,5
40799,81,5
27056,1691,4
15048,2777,4
28998,106,4
28998,1162,4
24321,3893,3
3612,114,4
39289,2784,3
39289,690,3
39289,3142,3
39289,2680,3
6435,1408,5
38506,710,2
38506,15,3
38506,1579,1
31064,5603,5
33302,2910,4
8613,290,4
26397,190,3
23172,3588,4
23172,3751,4
26122,1512,5
26122,956,2
25692,470,4
2706,190,4
5552,617,2
40835,1487,5
40836,81,2
13872,2248,3
1120,3893,3
32639,317,3
32639,690,4
32639,2777,3
5017,329,5
40840,15,2
40844,144,4
40844,82,4
40844,208,5
40844,87,5
40844,179,5
40844,994,5
40844,1068,5
40844,956,4
40844,317,4
40844,238,3
30402,179,4
40844,81,4
6387,1333,3
6387,710,2
6387,1408,5
40844,15,4
40844,1656,4
40844,895,4
40844,916,5
40844,2386,4
40844,329,5
40844,199,4
40844,2885,2
40844,4039,3
40844,236,4
6387,144,4
6387,128,5
29408,1031,5
6387,15,5
6387,4971,4
6387,5527,4
6387,4691,4
6387,2363,3
6387,2063,4
3609,874,4
39653,1615,4
39653,208,3
39653,1672,3
39653,3905,4
39653,754,4
39653,144,4
39653,4037,4
29485,15,5
39653,916,3
29485,317,5
29485,82,5
29485,236,4
29485,2144,5
29485,1815,4
40144,3261,5
40144,4956,4
33770,2173,2
40144,690,4
34965,3421,5
9211,2702,5
9211,8901,5
39289,574,3
39289,3152,3
20477,605,5
20477,1007,5
12658,106,3
28245,40,4
28245,238,4
2098,617,4
8110,2252,5
4899,1370,5
16125,4174,2
30378,4536,3
4193,754,5
38506,317,4
8184,128,4
31548,617,2
34610,895,3
16707,617,1
40854,81,4
40854,1068,3
10254,3761,4
8717,144,5
9362,1234,3
9362,5798,2
9362,956,1
6523,40,5
6523,329,4
40776,7356,4
8756,617,4
14991,179,2
14991,114,5
820,2777,4
35695,470,5
3335,1487,4
14991,236,4
14991,317,3
3335,2777,3
14991,383,4
14991,238,3
14991,5527,4
37511,2720,3
5961,617,4
40859,82,5
40859,87,5
40859,179,4
19699,6337,3
40859,15,5
40859,1031,5
40859,366,5
40861,40,4
40861,15,2
40861,190,5
29120,574,3
40863,372,3
28218,81,4
28218,916,3
6700,5658,5
6700,994,5
40865,106,5
40866,106,4
40866,15,4
40866,81,3
40866,1068,3
40866,2288,3
40866,5349,3
40866,40,2
40866,317,4
40866,238,3
40866,754,3
40866,372,3
40866,87,4
40866,1370,3
40866,2386,4
40866,1083,2
40866,737,3
40866,383,2
40866,1021,3
877,3307,4
40867,15,5
1824,617,3
38922,1839,4
30558,144,5
12038,6170,3
12784,3751,3
2372,7356,4
40876,144,5
40876,5603,3
40876,870,4
40876,199,4
40876,2885,4
31633,290,3
15096,470,4
1458,4197,3
13817,190,4
20105,745,4
30380,87,5
15717,3307,2
40878,8581,5
40878,604,5
40878,1234,5
40878,2229,5
40835,6746,3
40835,4197,3
40835,8928,4
40835,495,2
40835,6559,3
2987,190,3
2987,329,4
31149,610,4
37808,8182,5
40770,710,5
40770,6764,3
40770,15,5
21923,4707,3
335,190,4
33976,4949,3
27561,610,4
40491,114,3
40881,604,3
40404,4759,2
40881,329,5
40882,372,3
40882,787,3
15357,874,5
40881,994,4
40883,114,5
6440,2173,3
40885,15,4
40885,513,4
40885,199,1
40886,144,5
20183,208,3
40743,256,3
13434,256,4
1241,5089,5
21372,1162,2
38610,7954,3
40890,3152,5
40890,1408,5
40890,144,5
40890,128,5
14256,8515,3
21372,15,4
34695,15,3
34695,179,2
34695,221,3
2949,470,5
28526,7356,3
3952,470,3
9845,7356,3
40886,106,4
40894,82,5
40894,236,5
40894,604,3
20978,6588,5
36477,344,3
40886,1068,4
40886,1672,4
40886,82,4
40886,40,4
40886,128,4
37790,3315,2
40886,208,5
40886,256,3
40886,690,3
169,2305,4
40886,383,3
40886,236,4
40886,114,3
40886,1083,3
7419,317,4
35707,2386,4
7078,1512,4
40897,15,3
40897,106,5
40897,290,4
39743,495,2
14278,190,4
29588,605,3
8059,1487,3
28472,754,4
8308,15,4
40681,199,3
40681,190,5
40681,745,4
40681,787,5
40681,1515,4
40681,994,5
40681,943,5
40681,2252,4
8308,114,3
40681,1102,5
40681,4039,3
40902,765,4
40902,40,5
40902,238,2
40902,605,3
40902,190,4
40902,199,3
40902,15,4
40902,7031,4
12472,1595,4
34497,87,4
40894,1234,1
34497,15,2
40905,40,4
34497,1691,5
6062,1115,5
33803,2742,1
40905,15,4
2625,208,4
33803,710,3
7053,574,5
21619,5682,5
40907,605,5
40907,4414,5
5467,5658,5
40907,15,5
40871,106,5
40871,87,5
40871,605,5
28900,2363,3
7602,617,4
502,106,2
1777,208,5
11713,221,1
26155,7954,4
31704,943,5
16066,2363,4
30731,2777,1
916,106,4
23637,81,4
40913,15,5
40913,800,5
40913,383,3
40913,2248,5
22058,2844,3
12906,5493,4
40916,15,3
40916,179,5
40916,40,1
40916,256,1
40916,1083,3
38956,199,4
40918,366,4
40918,2790,3
17322,7557,4
22710,317,4
40842,114,5
40842,2252,4
29013,317,4
12542,208,4
33762,916,3
22351,238,4
22351,1102,3
22351,1856,3
22351,87,4
18027,5527,4
5896,7592,2
12819,6170,2
20011,617,4
40871,114,4
40871,81,4
40871,344,2
40871,372,5
40871,495,5
40924,144,4
40924,8528,3
40924,329,5
40924,1097,4
40926,1162,4
40925,4545,4
40927,3142,5
40927,3488,5
40927,236,5
40927,574,5
40925,15,5
40925,2250,4
40927,1927,4
39540,787,3
39540,605,2
7507,4879,5
40928,81,5
40928,2386,4
