goodreads_book_id,tag_id,count
657371,11590,7
657371,20774,7
657371,20849,7
657371,27556,7
657371,14370,7
657371,19737,7
657371,4600,7
657371,19845,7
657371,1601,7
657371,25151,6
657371,17213,6
657371,8055,6
657371,14064,6
657371,11221,6
657371,22344,6
657371,3616,6
657371,4611,6
657371,21374,6
657371,21685,6
657371,25145,6
657371,31358,6
657371,7852,5
657371,20781,5
657371,3379,5
657371,5510,5
657371,11978,5
657371,28525,5
657371,9638,5
657371,32099,5
657371,8346,5
657371,8922,5
657371,21265,5
657371,31265,5
657371,31250,5
657371,9953,5
657371,634,5
657371,9957,5
657371,5090,4
657371,8517,4
657371,3377,4
657371,22330,4
657371,4568,4
657371,6122,4
657371,7484,4
657371,28740,4
657371,14134,4
657371,24517,4
657371,19728,4
657371,5263,4
657371,9960,4
657371,19830,4
682761,30574,30905
682761,8717,1014
682761,21689,509
682761,14552,371
682761,14730,302
682761,21773,208
682761,4605,191
682761,19733,176
682761,32917,167
682761,14467,105
682761,32812,93
682761,19742,89
682761,11557,81
682761,4949,77
682761,5207,66
682761,32130,65
682761,17213,64
682761,32906,62
682761,3611,59
682761,14487,51
682761,4615,43
682761,22743,39
682761,13116,39
682761,32808,38
682761,4594,33
682761,16383,30
682761,18045,27
682761,19738,27
682761,30521,22
682761,22753,21
682761,32925,21
682761,3480,20
682761,25152,18
682761,32586,18
682761,10932,18
682761,14520,18
682761,15169,16
682761,4959,16
682761,10210,15
682761,3389,14
682761,3371,14
682761,10197,14
682761,9221,13
682761,25151,13
682761,17217,13
682761,4568,13
682761,32904,13
682761,29045,13
682761,25150,12
682761,1642,12
682761,3358,12
682761,24999,12
682761,32686,12
682761,32822,12
682761,14744,12
682761,4587,11
682761,4611,11
682761,11743,10
682761,14064,10
682761,3608,10
682761,5051,10
682761,14521,10
682761,10937,10
682761,32796,10
682761,20774,9
682761,22689,9
682761,30755,9
682761,3616,9
682761,4634,9
682761,4600,9
682761,12986,9
682761,21223,9
682761,32910,9
682761,3392,8
682761,25153,8
682761,10093,8
682761,10094,8
682761,4561,8
682761,32099,8
682761,751,8
682761,21815,8
682761,25147,7
682761,15626,7
682761,24996,7
682761,21739,7
682761,19737,7
682761,4596,7
682761,4985,7
682761,430,7
682761,32820,7
682761,15392,7
682761,22733,7
682761,16680,7
682761,3596,6
682761,19735,6
682761,22333,6
682761,831,6
682761,14639,6
682761,19749,6
682761,14732,6
691520,30574,21909
691520,20673,503
691520,4605,496
691520,21689,317
691520,8717,224
691520,11557,111
691520,21773,98
691520,4594,91
691520,22743,47
691520,5207,40
691520,4615,33
691520,4561,29
691520,14552,26
691520,19733,20
691520,4634,17
691520,4611,14
691520,26084,14
691520,22753,13
691520,20849,13
691520,20693,12
691520,20774,11
691520,30521,11
691520,26067,11
691520,11590,10
691520,9221,10
691520,19738,10
691520,4600,10
691520,29756,10
691520,4617,9
691520,20679,9
691520,23831,8
691520,3596,8
691520,2277,7
691520,4587,7
691520,10693,7
691520,20711,7
691520,19742,6
691520,4568,6
691520,19749,6
691520,23970,6
691520,450,6
691520,26068,6
691520,20702,6
691520,27860,6
691520,11743,5
691520,15169,5
691520,22689,5
691520,1642,5
691520,32586,5
691520,20797,5
691520,3614,5
691520,4596,5
691520,4607,5
691520,16422,5
691520,18045,4
691520,11579,4
691520,14064,4
691520,22722,4
691520,4566,4
691520,14572,4
691520,1669,4
691520,6487,4
691520,9959,4
691520,20680,4
691520,20681,4
691520,20678,4
691520,20677,4
691520,4636,4
691520,26073,4
691520,20718,4
691520,23994,4
691520,26083,4
691520,24960,3
691520,2104,3
691520,22034,3
691520,27535,3
691520,11574,3
691520,10197,3
691520,14764,3
691520,31656,3
691520,19737,3
691520,32080,3
691520,30590,3
691520,473,3
691520,25009,3
691520,21953,3
691520,21685,3
691520,8714,3
691520,5057,3
691520,4565,3
691520,3169,3
691520,4578,3
691520,4577,3
691520,4592,3
691520,26096,3
691520,26071,3
691520,4624,3
691520,20676,3
691520,14719,2
691520,33320,2
711901,30574,4677
711901,20047,579
711901,21689,322
711901,32130,263
711901,8717,189
711901,14552,189
711901,4605,153
711901,21773,145
711901,11557,128
711901,19733,119
711901,20054,98
711901,22743,92
711901,4949,80
711901,5207,72
711901,1743,62
711901,4594,60
711901,17213,59
711901,3611,52
711901,14467,43
711901,18045,42
711901,3392,40
711901,9221,37
711901,4615,37
711901,19961,36
711901,1691,35
711901,22753,34
711901,3389,31
711901,29045,31
711901,3371,29
711901,25150,29
711901,2305,25
711901,20058,24
711901,30521,23
711901,20849,22
711901,3377,21
711901,31265,21
711901,20774,20
711901,10210,19
711901,24996,19
711901,1416,19
711901,1540,19
711901,26991,19
711901,1642,18
711901,32586,18
711901,23931,18
711901,21222,18
711901,9477,17
711901,27535,16
711901,4587,16
711901,20075,16
711901,8706,15
711901,20050,15
711901,2104,14
711901,5090,14
711901,3358,14
711901,11978,14
711901,21220,14
711901,32165,13
711901,32150,13
711901,32144,13
711901,10093,12
711901,736,12
711901,30755,12
711901,19742,12
711901,751,12
711901,20059,12
711901,31264,12
711901,11497,11
711901,22545,11
711901,14064,11
711901,23909,11
711901,19738,11
711901,781,11
711901,20570,11
711901,19221,11
711901,11505,10
711901,9484,10
711901,4561,10
711901,4600,10
711901,5051,10
711901,8346,10
711901,17780,10
711901,25151,9
711901,10197,9
711901,8055,9
711901,3379,9
711901,25506,9
711901,4611,9
711901,14520,9
711901,28288,9
711901,738,9
711901,32135,9
711901,11743,8
711901,31656,8
711901,30358,8
711901,15626,8
711901,21739,8
711901,6122,8
711901,26697,8
711901,1668,8
764063,30574,2413
764063,8717,202
764063,20673,160
764063,21689,149
764063,4605,123
764063,19733,107
764063,21773,57
764063,11557,46
764063,4594,45
764063,19742,40
764063,3611,38
764063,4096,33
764063,4615,17
764063,5207,15
764063,19738,13
764063,26084,13
764063,3596,11
764063,4561,10
764063,4949,9
764063,3616,9
764063,22743,8
764063,17213,8
764063,4634,8
764063,22753,7
764063,23970,7
764063,26067,7
764063,14552,6
764063,19737,6
764063,4568,6
764063,26068,6
764063,20680,6
764063,25151,5
764063,3608,5
764063,20693,5
764063,10783,5
764063,29639,5
764063,20849,4
764063,26138,4
764063,30521,4
764063,10641,4
764063,3614,4
764063,4596,4
764063,4611,4
764063,25146,4
764063,450,4
764063,27860,4
764063,26080,4
764063,15169,3
764063,5751,3
764063,18045,3
764063,27556,3
764063,1642,3
764063,19524,3
764063,1416,3
764063,32686,3
764063,4600,3
764063,19751,3
764063,9638,3
764063,461,3
764063,23323,3
764063,1669,3
764063,4607,3
764063,10693,3
764063,19734,3
764063,31250,3
764063,4597,3
764063,20681,3
764063,26096,3
764063,13063,3
764063,13734,3
764063,9221,2
764063,20774,2
764063,3392,2
764063,25234,2
764063,5090,2
764063,25150,2
764063,8055,2
764063,9886,2
764063,14467,2
764063,17217,2
764063,11978,2
764063,21766,2
764063,4566,2
764063,32099,2
764063,21815,2
764063,21685,2
764063,11644,2
764063,25242,2
764063,6487,2
764063,1599,2
764063,449,2
764063,19750,2
764063,31365,2
764063,26071,2
764063,6494,2
764063,23126,2
764063,3609,2
764063,7432,2
764063,18074,2
764063,15404,2
764903,30574,8778
764903,7457,332
764903,21689,325
764903,4605,248
764903,11557,243
764903,8717,241
764903,11743,213
764903,15048,205
764903,19733,199
764903,21773,165
764903,33114,115
764903,6953,93
764903,5207,89
764903,6857,79
764903,22743,68
764903,7404,67
764903,19742,67
764903,4615,59
764903,6888,58
764903,6828,57
764903,4949,55
764903,6895,52
764903,17124,51
764903,32989,48
764903,3611,48
764903,11221,46
764903,4594,40
764903,6838,39
764903,14487,39
764903,14552,36
764903,14467,32
764903,12680,28
764903,25014,26
764903,18045,23
764903,3371,23
764903,14779,23
764903,3389,22
764903,26735,22
764903,2104,21
764903,20570,20
764903,6914,19
764903,1642,19
764903,22753,18
764903,17213,18
764903,23005,18
764903,7725,18
764903,19738,17
764903,4611,17
764903,27535,16
764903,6829,16
764903,2277,16
764903,25020,16
764903,9221,15
764903,20849,15
764903,24960,14
764903,6960,14
764903,33165,14
764903,25034,14
764903,4587,14
764903,18367,13
764903,923,13
764903,5051,13
764903,15067,13
764903,20774,12
764903,25765,12
764903,19974,12
764903,3392,12
764903,25234,12
764903,17129,12
764903,6597,12
764903,14064,11
764903,7423,11
764903,1659,11
764903,28108,11
764903,4959,11
764903,11240,11
764903,27199,10
764903,16799,10
764903,30521,10
764903,6920,10
764903,6909,10
764903,25114,10
764903,4561,10
764903,20547,10
764903,22034,9
764903,11497,9
764903,22545,9
764903,14764,9
764903,12948,9
764903,6847,9
764903,3379,9
764903,3377,9
764903,25822,9
764903,4600,9
764903,4985,9
764903,19983,9
764903,15060,9
764903,31264,9
764903,11590,8
764903,23349,8
772976,30574,1636
772976,2938,110
772976,8717,42
772976,21689,42
772976,4605,21
772976,5207,11
772976,4594,11
772976,3027,11
772976,11557,10
772976,2982,10
772976,22743,8
772976,21773,8
772976,19860,8
772976,22753,7
772976,9221,6
772976,25562,6
772976,32686,5
772976,3120,5
772976,4615,4
772976,11665,4
772976,4561,4
772976,3166,4
772976,11743,3
772976,20849,3
772976,30521,3
772976,22891,3
772976,29286,3
772976,4579,3
772976,20774,2
772976,14552,2
772976,23605,2
772976,11978,2
772976,4634,2
772976,23256,2
772976,4607,2
772976,4580,2
772976,17639,2
772976,2946,2
772976,4578,2
772976,3155,2
772976,5322,2
772976,16842,2
772976,12582,2
772976,17479,2
772976,5090,1
772976,22344,1
772976,4600,1
772976,4611,1
772976,20125,1
772976,30613,1
772976,4475,1
772976,23563,1
772976,30599,1
772976,31053,1
772976,8473,1
772976,29188,1
772976,25061,1
772976,5361,1
772976,10573,1
772976,22658,1
772976,19873,1
772976,11642,1
772976,190,1
772976,23331,1
772976,4592,1
772976,2961,1
772976,4603,1
772976,7652,1
772976,12990,1
772976,32658,1
772976,28134,1
772976,22853,1
772976,9913,1
772976,30510,1
772976,2999,1
772976,10846,1
772976,17536,1
772976,11645,1
772976,31452,1
772976,5450,1
772976,23698,1
772976,20717,1
772976,3158,1
772976,8143,1
772976,14443,1
772976,3162,1
772976,3054,1
772976,33362,1
772976,33359,1
772976,30589,1
772976,8570,1
772976,3052,1
772976,32004,1
772976,25571,1
772976,31568,1
772976,3168,1
772976,13824,1
772976,16816,1
772976,25553,1
772976,5202,1
773858,30574,22978
773858,4605,822
773858,8717,748
773858,3611,221
773858,21689,201
773858,3389,195
773858,11557,193
773858,4594,179
773858,3392,168
773858,3371,136
773858,19733,128
773858,15048,92
773858,21773,89
773858,4561,73
773858,3377,65
773858,3358,64
773858,7725,61
773858,15067,61
773858,3379,59
773858,12680,54
773858,17213,52
773858,5207,51
773858,18045,49
773858,4611,47
773858,30521,44
773858,19742,43
773858,10693,43
773858,19738,41
773858,7721,36
773858,4634,35
773858,11906,34
773858,5090,31
773858,22743,29
773858,4949,29
773858,4600,29
773858,1642,27
773858,4587,25
773858,3169,25
773858,4568,24
773858,7316,24
773858,18284,23
773858,3596,23
773858,12940,22
773858,4615,22
773858,23323,22
773858,20673,22
773858,30755,21
773858,3616,21
773858,30208,21
773858,31394,21
773858,17610,21
773858,1564,21
773858,28601,21
773858,31526,21
773858,23285,21
773858,25152,20
773858,29506,20
773858,11922,20
773858,10690,20
773858,28854,19
773858,14552,18
773858,19737,18
773858,19344,18
773858,25148,17
773858,3614,17
773858,3608,17
773858,19735,17
773858,22753,16
773858,20849,16
773858,32586,16
773858,10210,16
773858,4607,16
773858,28685,16
773858,29605,16
773858,15499,16
773858,1566,16
773858,5481,15
773858,14719,15
773858,22689,14
773858,25151,14
773858,2277,14
773858,30756,14
773858,21685,14
773858,25145,14
773858,25144,14
773858,9221,13
773858,19749,13
773858,23970,13
773858,2450,13
773858,28695,13
773858,25153,12
773858,25147,12
773858,4596,12
773858,15060,12
773858,4617,12
773858,433,12
773858,11743,11
773858,25149,11
773858,18051,11
773858,6487,11
781787,30574,30058
781787,8717,760
781787,21689,514
781787,1746,499
781787,7457,415
781787,19733,340
781787,11557,251
781787,4605,240
781787,21773,209
781787,11743,200
781787,31155,167
781787,240,137
781787,19742,131
781787,26256,119
781787,22743,107
781787,14552,97
781787,3611,89
781787,236,76
781787,5207,75
781787,7404,73
781787,4615,70
781787,26251,66
781787,17027,60
781787,4949,54
781787,26246,53
781787,251,53
781787,1691,50
781787,13207,48
781787,8907,44
781787,18045,43
781787,923,42
781787,22753,41
781787,26257,41
781787,14487,38
781787,18367,37
781787,14467,34
781787,4594,34
781787,9221,32
781787,30521,31
781787,22034,27
781787,32586,27
781787,206,27
781787,261,25
781787,248,25
781787,13214,24
781787,272,24
781787,2224,24
781787,32686,23
781787,19738,23
781787,254,22
781787,3616,22
781787,1750,22
781787,9286,21
781787,26680,21
781787,17213,19
781787,13202,19
781787,26247,19
781787,4568,19
781787,2104,18
781787,26138,18
781787,9477,18
781787,32724,18
781787,20774,17
781787,3392,17
781787,13213,16
781787,20282,16
781787,1416,16
781787,4600,16
781787,11590,15
781787,21989,15
781787,1642,15
781787,4587,15
781787,19735,15
781787,420,15
781787,20570,15
781787,11505,14
781787,20849,14
781787,10644,14
781787,4561,14
781787,4611,14
781787,26688,14
781787,18318,13
781787,400,13
781787,4985,13
781787,2928,13
781787,32688,13
781787,199,13
781787,7693,13
781787,13205,12
781787,10210,12
781787,15851,12
781787,22689,11
781787,26253,11
781787,26242,11
781787,30672,11
781787,7478,11
781787,11643,11
781787,8912,11
781787,22733,11
781787,8657,11
792938,30574,4616
792938,21689,162
792938,19733,135
792938,4605,112
792938,21773,75
792938,8717,71
792938,14552,49
792938,19742,44
792938,11557,42
792938,4949,41
792938,1753,41
792938,3611,38
792938,4615,24
792938,32686,12
792938,4594,11
792938,22743,10
792938,27847,10
792938,5207,9
792938,1642,9
792938,4985,9
792938,3616,7
792938,2305,7
792938,4587,7
792938,25114,6
792938,4600,6
792938,4568,6
792938,9221,5
792938,22689,5
792938,14467,5
792938,15048,5
792938,4561,5
792938,4611,5
792938,28204,5
792938,15626,4
792938,12315,4
792938,19738,4
792938,3596,4
792938,32720,4
792938,4959,4
792938,5051,4
792938,1669,4
792938,28839,4
792938,1759,4
792938,11743,3
792938,3371,3
792938,27535,3
792938,2277,3
792938,11221,3
792938,26735,3
792938,26740,3
792938,14370,3
792938,24807,3
792938,4708,3
792938,23256,3
792938,4968,3
792938,31528,3
792938,22733,3
792938,487,3
792938,21685,3
792938,498,3
792938,4701,3
792938,496,3
792938,24814,3
792938,4569,3
792938,33114,2
792938,22753,2
792938,11505,2
792938,18045,2
792938,923,2
792938,11643,2
792938,21739,2
792938,28025,2
792938,24840,2
792938,3614,2
792938,19737,2
792938,4596,2
792938,4637,2
792938,711,2
792938,12680,2
792938,4967,2
792938,31647,2
792938,14572,2
792938,617,2
792938,670,2
792938,12663,2
792938,22643,2
792938,25244,2
792938,4617,2
792938,20622,2
792938,1847,2
792938,25220,2
792938,24963,2
792938,1762,2
792938,19743,2
792938,1766,2
792938,22715,2
792938,19750,2
792938,27525,2
792938,9242,2
792938,19739,2
818811,30574,22085
818811,21689,801
818811,8717,542
818811,19733,430
818811,21773,295
818811,4605,264
818811,25647,244
818811,19742,208
818811,4949,123
818811,11557,108
818811,4615,86
818811,23956,85
818811,3611,82
818811,5207,68
818811,8654,63
818811,4594,59
818811,18045,45
818811,1642,44
818811,32686,36
818811,3389,34
818811,3371,34
818811,17213,34
818811,22743,33
818811,19738,32
818811,12111,32
818811,25685,30
818811,3392,29
818811,5051,28
818811,31254,28
818811,1499,27
818811,20466,22
818811,4959,21
818811,31265,21
818811,4561,19
818811,4611,19
818811,20458,19
818811,25147,18
818811,19735,18
818811,29045,16
818811,31264,16
818811,9221,15
818811,25150,15
818811,3379,15
818811,4600,15
818811,4568,15
818811,28052,15
818811,14552,14
818811,3377,14
818811,20467,14
818811,30521,13
818811,25148,13
818811,4596,13
818811,8650,13
818811,22753,12
818811,10197,12
818811,25149,12
818811,25144,12
818811,19749,12
818811,2271,11
818811,10210,11
818811,11665,11
818811,19737,11
818811,20774,10
818811,25151,10
818811,27535,10
818811,9484,10
818811,3596,10
818811,4634,10
818811,4587,10
818811,21685,10
818811,25689,10
818811,25152,9
818811,32586,9
818811,11221,9
818811,18051,9
818811,25146,9
818811,25145,9
818811,11743,8
818811,25153,8
818811,2277,8
818811,10094,8
818811,24526,8
818811,4985,8
818811,32099,8
818811,25630,8
818811,28839,8
818811,12675,8
818811,31664,8
818811,3358,7
818811,17217,7
818811,24997,7
818811,24996,7
818811,19524,7
818811,21739,7
818811,22333,7
818811,751,7
818811,24992,7
818811,21815,7
818811,19316,7
818811,31250,7
821611,30574,104249
821611,8717,1427
821611,21689,902
821611,4605,728
821611,7457,419
821611,19733,326
821611,21773,321
821611,3611,202
821611,4594,197
821611,14552,185
821611,11557,161
821611,4615,119
821611,19742,119
821611,26256,105
821611,5207,94
821611,22743,89
821611,7404,77
821611,26251,62
821611,14467,56
821611,30521,55
821611,26246,51
821611,19738,50
821611,4611,49
821611,15626,43
821611,26257,40
821611,18045,38
821611,17213,38
821611,4587,38
821611,22753,37
821611,4561,37
821611,13207,36
821611,33114,35
821611,3389,34
821611,4600,34
821611,4568,27
821611,14227,27
821611,6828,25
821611,32686,25
821611,9538,25
821611,206,25
821611,3371,24
821611,32586,23
821611,3379,23
821611,4949,23
821611,3616,23
821611,3608,23
821611,9221,22
821611,3392,22
821611,15169,20
821611,13214,20
821611,4634,20
821611,19735,20
821611,33850,19
821611,1642,18
821611,30755,18
821611,4617,18
821611,33853,18
821611,20849,17
821611,26735,17
821611,3596,17
821611,10304,17
821611,2277,16
821611,26247,16
821611,923,16
821611,31265,16
821611,10644,15
821611,10197,15
821611,11643,15
821611,11665,15
821611,6953,14
821611,20774,14
821611,13213,14
821611,400,14
821611,3614,14
821611,4596,14
821611,11743,13
821611,22689,13
821611,6838,13
821611,13202,13
821611,25366,13
821611,19737,13
821611,25151,12
821611,18367,12
821611,13205,12
821611,19749,12
821611,22545,11
821611,7423,11
821611,31505,11
821611,6888,10
821611,25152,10
821611,26253,10
821611,6847,10
821611,7478,10
821611,1416,10
821611,21739,10
821611,23171,10
821611,23256,10
821611,9477,10
821611,21815,10
821611,11644,10
827685,30574,15875
827685,8717,632
827685,14552,291
827685,4605,286
827685,21689,257
827685,7457,176
827685,21773,129
827685,1753,94
827685,3611,86
827685,19733,68
827685,4594,55
827685,11557,51
827685,17213,51
827685,27919,51
827685,22743,47
827685,4615,41
827685,2305,40
827685,26735,37
827685,5207,32
827685,14467,30
827685,19742,30
827685,24807,28
827685,7404,24
827685,18367,22
827685,9221,19
827685,2277,19
827685,1761,16
827685,4600,16
827685,1762,16
827685,1759,16
827685,4611,15
827685,2313,14
827685,23931,13
827685,3616,13
827685,26740,12
827685,4708,12
827685,3389,11
827685,3392,11
827685,18045,11
827685,22753,10
827685,20849,10
827685,2312,10
827685,4587,10
827685,32315,10
827685,15169,9
827685,22689,9
827685,10197,9
827685,3358,9
827685,12315,9
827685,4737,9
827685,19738,9
827685,1765,9
827685,4680,9
827685,10304,9
827685,31647,9
827685,509,9
827685,30521,8
827685,14764,8
827685,2271,8
827685,10094,8
827685,24840,8
827685,3596,8
827685,4634,8
827685,3608,8
827685,7341,8
827685,6551,8
827685,3371,7
827685,28025,7
827685,4561,7
827685,4568,7
827685,8656,7
827685,5153,7
827685,1642,6
827685,32586,6
827685,923,6
827685,10210,6
827685,10093,6
827685,7423,6
827685,3379,6
827685,23471,6
827685,30755,6
827685,4949,6
827685,23909,6
827685,3605,6
827685,7668,6
827685,23349,6
827685,14557,6
827685,7343,6
827685,11743,5
827685,27535,5
827685,31656,5
827685,25149,5
827685,4596,5
827685,4718,5
827685,28052,5
827685,4607,5
827685,8683,5
827685,4701,5
827685,4719,5
827685,14598,5
829313,30574,12843
829313,20673,398
829313,8717,330
829313,4605,157
829313,21689,130
829313,16252,65
829313,3611,54
829313,11557,49
829313,4594,39
829313,21773,34
829313,19733,34
829313,19742,16
829313,4615,15
829313,3389,13
829313,14552,13
829313,22743,12
829313,20679,11
829313,19738,10
829313,1753,9
829313,4561,8
829313,30755,7
829313,5207,6
829313,30521,6
829313,2277,6
829313,3358,6
829313,3596,6
829313,20702,6
829313,22753,5
829313,9221,5
829313,32586,5
829313,2938,5
829313,3608,5
829313,20681,5
829313,2104,4
829313,20774,4
829313,18045,4
829313,3371,4
829313,18367,4
829313,31656,4
829313,30551,4
829313,4587,4
829313,4611,4
829313,23256,4
829313,4578,4
829313,20693,4
829313,11743,3
829313,3616,3
829313,4634,3
829313,3614,3
829313,4600,3
829313,4596,3
829313,4577,3
829313,20677,3
829313,20715,3
829313,30745,3
829313,20686,3
829313,22339,3
829313,20718,3
829313,20037,3
829313,16254,3
829313,20687,3
829313,22034,2
829313,11579,2
829313,30756,2
829313,31505,2
829313,9484,2
829313,4568,2
829313,4637,2
829313,4566,2
829313,32099,2
829313,32080,2
829313,23349,2
829313,14572,2
829313,473,2
829313,4617,2
829313,3169,2
829313,31642,2
829313,20711,2
829313,20680,2
829313,15901,2
829313,4636,2
829313,4570,2
829313,25066,2
829313,19532,2
829313,483,2
829313,4592,2
829313,28174,2
829313,19750,2
829313,18281,2
829313,24928,2
829313,20682,2
829313,1363,2
829313,20039,2
829313,9714,2
829313,1290,2
829313,1128,1
829313,5263,1
829313,4562,1
829313,20439,1
829313,5449,1
851678,30574,7170
851678,8717,360
851678,19733,172
851678,21689,153
851678,19742,74
851678,11557,64
851678,21773,56
851678,4949,44
851678,4605,42
851678,4615,17
851678,18045,16
851678,4594,15
851678,13703,15
851678,12600,12
851678,19738,12
851678,17011,12
851678,22743,10
851678,5207,9
851678,3611,9
851678,17213,8
851678,4596,8
851678,4611,8
851678,617,8
851678,17015,8
851678,25150,7
851678,6200,7
851678,11743,6
851678,3371,6
851678,25151,6
851678,30521,6
851678,1642,6
851678,24993,6
851678,4600,6
851678,5051,6
851678,21815,6
851678,3392,5
851678,20824,5
851678,22689,5
851678,25148,5
851678,30755,5
851678,25506,5
851678,4959,5
851678,9147,5
851678,19749,5
851678,9148,5
851678,20774,4
851678,3389,4
851678,11505,4
851678,20849,4
851678,615,4
851678,27535,4
851678,10093,4
851678,14552,4
851678,24999,4
851678,4634,4
851678,19737,4
851678,3605,4
851678,19735,4
851678,25630,4
851678,24849,4
851678,22753,3
851678,25152,3
851678,21437,3
851678,25147,3
851678,3616,3
851678,4561,3
851678,4568,3
851678,4637,3
851678,22111,3
851678,24990,3
851678,6487,3
851678,5358,3
851678,25142,3
851678,17014,3
851678,13380,3
851678,9221,2
851678,27556,2
851678,25149,2
851678,3377,2
851678,24995,2
851678,736,2
851678,783,2
851678,5510,2
851678,9484,2
851678,32686,2
851678,5481,2
851678,805,2
851678,28974,2
851678,831,2
851678,10758,2
851678,15215,2
851678,888,2
851678,29405,2
851678,21501,2
851678,2156,2
851678,28508,2
851678,3603,2
851678,19731,2
851678,6653,2
851678,6318,2
906560,30574,7717
906560,4605,141
906560,7077,126
906560,8717,109
906560,21689,101
906560,21773,37
906560,19733,34
906560,4594,34
906560,11557,33
906560,7203,31
906560,14552,30
906560,7141,26
906560,3611,25
906560,25647,22
906560,11166,20
906560,28341,18
906560,7154,18
906560,14448,17
906560,19742,16
906560,25685,16
906560,7156,14
906560,22743,13
906560,7457,13
906560,15626,13
906560,14730,13
906560,4615,11
906560,20194,11
906560,15624,10
906560,5207,9
906560,9221,9
906560,14467,9
906560,28384,9
906560,7094,9
906560,32917,8
906560,7090,8
906560,8318,8
906560,18045,7
906560,19738,6
906560,4561,6
906560,4587,6
906560,4611,6
906560,7145,6
906560,25151,5
906560,32586,5
906560,3608,5
906560,14445,5
906560,7143,5
906560,27535,4
906560,30521,4
906560,14764,4
906560,22944,4
906560,32812,4
906560,30241,4
906560,7206,4
906560,22753,3
906560,20849,3
906560,5090,3
906560,1642,3
906560,10932,3
906560,5427,3
906560,30755,3
906560,3596,3
906560,4600,3
906560,32906,3
906560,20133,3
906560,31264,3
906560,28356,3
906560,21702,3
906560,7135,3
906560,7100,3
906560,20191,3
906560,4595,3
906560,11167,3
906560,25152,2
906560,22545,2
906560,3358,2
906560,23471,2
906560,19524,2
906560,25506,2
906560,30756,2
906560,21739,2
906560,11978,2
906560,9477,2
906560,5359,2
906560,32808,2
906560,5335,2
906560,21803,2
906560,12082,2
906560,4915,2
906560,7089,2
906560,28359,2
906560,7291,2
906560,3617,2
906560,20190,2
906560,29579,2
906560,30229,2
906560,27544,2
906560,3618,2
906560,7148,2
906560,5436,2
1149440,30574,204
1149440,11557,154
1149440,4594,104
1149440,5207,63
1149440,21773,63
1149440,22743,51
1149440,21689,42
1149440,4615,27
1149440,22753,19
1149440,4561,18
1149440,11590,16
1149440,4605,16
1149440,8717,13
1149440,19738,13
1149440,4634,13
1149440,20673,13
1149440,9959,12
1149440,20693,12
1149440,30521,11
1149440,26084,11
1149440,20774,10
1149440,9221,9
1149440,15169,9
1149440,18045,9
1149440,32586,9
1149440,3614,9
1149440,3392,8
1149440,30755,8
1149440,19733,8
1149440,23970,8
1149440,4600,7
1149440,4617,7
1149440,19749,7
1149440,26067,7
1149440,26068,7
1149440,3389,6
1149440,11505,6
1149440,14552,6
1149440,3611,6
1149440,19742,6
1149440,4611,6
1149440,21685,6
1149440,4607,6
1149440,11497,5
1149440,20849,5
1149440,10197,5
1149440,22545,5
1149440,14064,5
1149440,3596,5
1149440,9297,5
1149440,19744,5
1149440,1599,5
1149440,4577,5
1149440,27011,5
1149440,20680,5
1149440,2104,4
1149440,1128,4
1149440,27535,4
1149440,10210,4
1149440,21274,4
1149440,22330,4
1149440,4596,4
1149440,5481,4
1149440,3594,4
1149440,4597,4
1149440,20681,4
1149440,4564,4
1149440,10644,3
1149440,5090,3
1149440,25151,3
1149440,17213,3
1149440,2106,3
1149440,8055,3
1149440,11579,3
1149440,20781,3
1149440,27556,3
1149440,25147,3
1149440,3358,3
1149440,3379,3
1149440,4949,3
1149440,30551,3
1149440,31505,3
1149440,3608,3
1149440,9477,3
1149440,6022,3
1149440,32088,3
1149440,30860,3
1149440,19788,3
1149440,4612,3
1149440,20159,3
1149440,20166,3
1149440,4578,3
1149440,4579,3
1149440,22702,3
1149440,21044,3
1149440,4586,3
1149440,20678,3
1149440,20677,3
1149440,20715,3
1149440,29349,3
1207904,30574,6829
1207904,8717,505
1207904,4605,269
1207904,20673,201
1207904,21689,178
1207904,3611,84
1207904,19733,73
1207904,4594,73
1207904,21773,55
1207904,11557,45
1207904,19742,37
1207904,4615,35
1207904,22743,33
1207904,5207,20
1207904,4561,19
1207904,4634,18
1207904,9221,17
1207904,17213,16
1207904,22753,15
1207904,3596,15
1207904,3389,14
1207904,3392,13
1207904,18045,12
1207904,14552,12
1207904,3371,11
1207904,4611,11
1207904,26084,11
1207904,3608,10
1207904,19738,9
1207904,4600,9
1207904,20680,9
1207904,3379,8
1207904,4587,8
1207904,26067,8
1207904,20679,8
1207904,6122,7
1207904,10693,7
1207904,5751,6
1207904,4949,6
1207904,3615,6
1207904,26068,6
1207904,4636,6
1207904,20849,5
1207904,27535,5
1207904,1642,5
1207904,3377,5
1207904,1416,5
1207904,3614,5
1207904,4568,5
1207904,23970,5
1207904,2450,5
1207904,4579,5
1207904,20693,5
1207904,9953,5
1207904,10783,5
1207904,15169,4
1207904,5090,4
1207904,25151,4
1207904,30521,4
1207904,10197,4
1207904,18054,4
1207904,4596,4
1207904,22333,4
1207904,32099,4
1207904,14572,4
1207904,22733,4
1207904,25146,4
1207904,4617,4
1207904,6487,4
1207904,4565,4
1207904,30613,4
1207904,9959,4
1207904,3169,4
1207904,4597,4
1207904,20678,4
1207904,26086,4
1207904,7376,4
1207904,4570,4
